archive_sha256	index	kind	original_member	size	sha256	retained_path
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	45	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/chunk_003.in	6868	2061d93cf7ad590eae6d6b5d3d4a7cef119e5ba6672ccbb706cfae47fce6fe58	objects/20/2061d93cf7ad590eae6d6b5d3d4a7cef119e5ba6672ccbb706cfae47fce6fe58.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	46	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/chunk_003.out	936319	cd793fab46aee4981aa3a13a9bf761c5d5d0f112508727beeaf2234cc154c06b	objects/cd/cd793fab46aee4981aa3a13a9bf761c5d5d0f112508727beeaf2234cc154c06b.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	47	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/chunk_004.in	6841	e206dbb388897f10453ddccf74f406ff124e8bc95d8dbaf720f12389eac8dad4	objects/e2/e206dbb388897f10453ddccf74f406ff124e8bc95d8dbaf720f12389eac8dad4.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	48	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/chunk_004.out	936319	62ccd1d42e0ac28c13ea565ab1b32a429d020829abdc49ff54805dfaf487a4b0	objects/62/62ccd1d42e0ac28c13ea565ab1b32a429d020829abdc49ff54805dfaf487a4b0.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	49	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/gates_full.txt	34378	f0656a26a0d4f76a80890447521de9f98c1f289613839cbc41e05214539b54f4	objects/f0/f0656a26a0d4f76a80890447521de9f98c1f289613839cbc41e05214539b54f4.txt
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	50	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q38/receipt.json	2149	ede62a91f1039086379b19c24e9cd87b0f697e773988b890b703eefd8bfaf2a7	objects/ed/ede62a91f1039086379b19c24e9cd87b0f697e773988b890b703eefd8bfaf2a7.json
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	51	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_000.in	5643	b56e1ba934c25b57bab6b2f3af39d33a0ab94685b1a96f873a00575d8640b002	objects/b5/b56e1ba934c25b57bab6b2f3af39d33a0ab94685b1a96f873a00575d8640b002.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	52	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_000.out	806515	03b9d294eddd17794bb3c2ce318ea69dd2e6a2d035348a36fdf9eef8677da299	objects/03/03b9d294eddd17794bb3c2ce318ea69dd2e6a2d035348a36fdf9eef8677da299.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	53	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_001.in	5855	7e699af91864b2256944b805086ec312a4291d6c6ce140e3330a2c6a53c22221	objects/7e/7e699af91864b2256944b805086ec312a4291d6c6ce140e3330a2c6a53c22221.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	54	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_001.out	835321	414ee6eec21921067aaf4c0210151cb3871f9ce4ca60005f29d760d5244a2186	objects/41/414ee6eec21921067aaf4c0210151cb3871f9ce4ca60005f29d760d5244a2186.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	55	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_002.in	5928	68b85fb9fe1ad22a873bece401bd88d1425703c6eba05e6d637d2bb5c1c63ec2	objects/68/68b85fb9fe1ad22a873bece401bd88d1425703c6eba05e6d637d2bb5c1c63ec2.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	56	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_002.out	844936	67775b31432be3a96ef10b8a395fff63693e2a9bd2e50146fe390c6a6ebd24e6	objects/67/67775b31432be3a96ef10b8a395fff63693e2a9bd2e50146fe390c6a6ebd24e6.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	57	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_003.in	5504	68534acc81000c914841fcb1aded6c37f0ef96547a6ada3647f1a9fab36871f8	objects/68/68534acc81000c914841fcb1aded6c37f0ef96547a6ada3647f1a9fab36871f8.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	58	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_003.out	787324	a51aae83c78578d94317eb8eead8ac89fe13893be7f34a3a98ce83ee266d126f	objects/a5/a51aae83c78578d94317eb8eead8ac89fe13893be7f34a3a98ce83ee266d126f.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	59	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_004.in	5870	7705b25a4e8332b2ae735ab2afdc6935b9f7ffed4de48a60c759f5b001b479ee	objects/77/7705b25a4e8332b2ae735ab2afdc6935b9f7ffed4de48a60c759f5b001b479ee.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	60	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_004.out	835332	0695801413b928544e1abe69ad8ff688ddb9803bbb2302e4a15244685d1880ad	objects/06/0695801413b928544e1abe69ad8ff688ddb9803bbb2302e4a15244685d1880ad.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	61	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_005.in	2093	1357a2ed082501224420cfcd5aae5da7e99659808eb1bd5af5565ba32897f877	objects/13/1357a2ed082501224420cfcd5aae5da7e99659808eb1bd5af5565ba32897f877.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	62	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_005.out	297634	38f7322fcf942ad825746054bf13532a03eade32e6d5c4e103fe79100b31bb60	objects/38/38f7322fcf942ad825746054bf13532a03eade32e6d5c4e103fe79100b31bb60.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	63	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_006.in	2083	21888d5f061ce73a92d6a3dccc2e710cb629f4d22fb6f267b3eb75995ccec4b1	objects/21/21888d5f061ce73a92d6a3dccc2e710cb629f4d22fb6f267b3eb75995ccec4b1.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	64	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_006.out	297641	957fc1fbbf97f20714174760a6af050c6b0d48f8f9162e49cdfe302f624a922b	objects/95/957fc1fbbf97f20714174760a6af050c6b0d48f8f9162e49cdfe302f624a922b.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	65	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_007.in	2013	ac4d3d743d652fce42a2fab0b922eb450aeb3841ad43a216de193e02928520b6	objects/ac/ac4d3d743d652fce42a2fab0b922eb450aeb3841ad43a216de193e02928520b6.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	66	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_007.out	288038	e70c0e97ab6d7b0498006b74f3ae8ac6c146df1f58af16ff500907190de62f29	objects/e7/e70c0e97ab6d7b0498006b74f3ae8ac6c146df1f58af16ff500907190de62f29.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	67	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_008.in	2085	79d13f82d8f2716b399c227c3b59c38a5ce503f56f49d081e815bdb803f6bccd	objects/79/79d13f82d8f2716b399c227c3b59c38a5ce503f56f49d081e815bdb803f6bccd.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	68	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_008.out	297637	2def21c0a439420daaf401c808ca8f447a1871e3eaec8e87e826886edeadddc8	objects/2d/2def21c0a439420daaf401c808ca8f447a1871e3eaec8e87e826886edeadddc8.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	69	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_009.in	2005	e4f7d1b1a8d1b99b748db1302d3fa43b4ffaf8bbe7cb99c8f5982f1c9f6c551f	objects/e4/e4f7d1b1a8d1b99b748db1302d3fa43b4ffaf8bbe7cb99c8f5982f1c9f6c551f.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	70	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/chunk_009.out	288035	ff0dcdb97caa9248904036ff739fbb310dd077e53d8d67104dbe1998c35d3166	objects/ff/ff0dcdb97caa9248904036ff739fbb310dd077e53d8d67104dbe1998c35d3166.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	71	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/gates_full.txt	39079	c39f433895e04e7ee06212a8c2459f9f49a3f7e7c240ec5d005160042dfc3402	objects/c3/c39f433895e04e7ee06212a8c2459f9f49a3f7e7c240ec5d005160042dfc3402.txt
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	72	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q39/receipt.json	3969	d3542c96160ed2f06f34bcd2a8e86c7309885f2935807a9555532b78c40f344b	objects/d3/d3542c96160ed2f06f34bcd2a8e86c7309885f2935807a9555532b78c40f344b.json
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	73	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_000.in	5340	76759ed299e2588d5eafecd8404a63553cf4128bf2891f687360dbc0e79dab61	objects/76/76759ed299e2588d5eafecd8404a63553cf4128bf2891f687360dbc0e79dab61.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	74	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_000.out	799985	373cd06c8caba341fd60ceb76e62a23fbf880200c223de80a9fd5031805b1432	objects/37/373cd06c8caba341fd60ceb76e62a23fbf880200c223de80a9fd5031805b1432.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	75	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_001.in	5352	b6d696bfce08c14908fd1341f62319b301b222317e54cda38eeca24c7e7e85a2	objects/b6/b6d696bfce08c14908fd1341f62319b301b222317e54cda38eeca24c7e7e85a2.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	76	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_001.out	799983	5412b724fd71909fd2a6020431fa09efe129efea495329dad3dda4e2aafcf9c4	objects/54/5412b724fd71909fd2a6020431fa09efe129efea495329dad3dda4e2aafcf9c4.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	77	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_002.in	5341	88f5fa2b3941861195d7c13ce4b08026f3897a7d94ff7a6c239993a4ac4ec7c8	objects/88/88f5fa2b3941861195d7c13ce4b08026f3897a7d94ff7a6c239993a4ac4ec7c8.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	78	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_002.out	799985	2da59b867a7cbfae0f7f969237b124a754121e33e3b20d78426a90266ccf80a1	objects/2d/2da59b867a7cbfae0f7f969237b124a754121e33e3b20d78426a90266ccf80a1.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	79	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_003.in	5354	fc172ddc413da466efe0b82a0f3a31ef0696f97aae778397fd13be610926a6f2	objects/fc/fc172ddc413da466efe0b82a0f3a31ef0696f97aae778397fd13be610926a6f2.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	80	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_003.out	799988	e8989b9d477c506c89551491d72314599ef360a333626e91e352715383b75115	objects/e8/e8989b9d477c506c89551491d72314599ef360a333626e91e352715383b75115.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	81	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_004.in	5367	cf79e4dd942bca744747486a58049538e1f0b23e0946cacc96ca12691149db2c	objects/cf/cf79e4dd942bca744747486a58049538e1f0b23e0946cacc96ca12691149db2c.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	82	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_004.out	799993	b1488b8b0da5a3837e428477a53577a2014c1a4b88c061ad0eb38bf037f4abbf	objects/b1/b1488b8b0da5a3837e428477a53577a2014c1a4b88c061ad0eb38bf037f4abbf.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	83	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_005.in	5351	c791884e269c1ff0bbdd810b2fd0e0b6e43c59c5ce580cb4c401859271efbf4c	objects/c7/c791884e269c1ff0bbdd810b2fd0e0b6e43c59c5ce580cb4c401859271efbf4c.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	84	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_005.out	799990	07738facd671c1cbdf40537a37be4d552734b9d67bfce19b753ae724a86c90d4	objects/07/07738facd671c1cbdf40537a37be4d552734b9d67bfce19b753ae724a86c90d4.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	85	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_006.in	5370	61318b7bff81f3d1939c6fbcece1df59a7c300e45fb7030636252ff5fadb5f2c	objects/61/61318b7bff81f3d1939c6fbcece1df59a7c300e45fb7030636252ff5fadb5f2c.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	86	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_006.out	799986	80d044b42dd9a0d783ae6e0bbc8891c206e2f6784a50f9a40e1db2263649eab6	objects/80/80d044b42dd9a0d783ae6e0bbc8891c206e2f6784a50f9a40e1db2263649eab6.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	87	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_007.in	5343	8ed5b6ede1be9f3757867343f9ffc4adef2871aa4a5eb9a855aa83b1f3905892	objects/8e/8ed5b6ede1be9f3757867343f9ffc4adef2871aa4a5eb9a855aa83b1f3905892.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	88	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/chunk_007.out	800000	55716b25889672ba62b30e457c79d9af0614d5e785d250d94a731e237cdc05b7	objects/55/55716b25889672ba62b30e457c79d9af0614d5e785d250d94a731e237cdc05b7.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	89	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/gates_full.txt	42818	1785818173702c2302832491f06d7ebc3e6a30af2ae397b124736413e3e69c32	objects/17/1785818173702c2302832491f06d7ebc3e6a30af2ae397b124736413e3e69c32.txt
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	90	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q40/receipt.json	3511	9014b25603efa56393649f4f413a7dd8ff9bfae93a18a2e86613311343049604	objects/90/9014b25603efa56393649f4f413a7dd8ff9bfae93a18a2e86613311343049604.json
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	91	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_000.in	6468	167c0ce25d4eef8efb1daeaf7d5d78c27db38f4fe1982470583993852aaad5c4	objects/16/167c0ce25d4eef8efb1daeaf7d5d78c27db38f4fe1982470583993852aaad5c4.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	92	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_000.out	1013215	a94eac14c1a6c948808ef53a59534491b2c1b8cb178cd413898ca8445bd50846	objects/a9/a94eac14c1a6c948808ef53a59534491b2c1b8cb178cd413898ca8445bd50846.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	93	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_001.in	6483	981f47fb59adbdaa959d67d05a92de6698523a31d846affb8c9410591edf7e6e	objects/98/981f47fb59adbdaa959d67d05a92de6698523a31d846affb8c9410591edf7e6e.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	94	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_001.out	1013219	b3623ec1c7913aba33489c8683267713bad41ae2ee19c4cd22ca642b65ac15fb	objects/b3/b3623ec1c7913aba33489c8683267713bad41ae2ee19c4cd22ca642b65ac15fb.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	95	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_002.in	6472	66bad7556a55450c47b43a8e09333f1f54ad1577ad970bbf239bdc7827e49812	objects/66/66bad7556a55450c47b43a8e09333f1f54ad1577ad970bbf239bdc7827e49812.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	96	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_002.out	1013221	23a0c1727a132b1dfe16673aea1ec82f1a1709d26655932fbb5b06cb9356b0af	objects/23/23a0c1727a132b1dfe16673aea1ec82f1a1709d26655932fbb5b06cb9356b0af.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	97	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_003.in	6464	e14d4337875ee284ee5950148c577e208c2c48fa5e50c96cdd45cfbf6c41d214	objects/e1/e14d4337875ee284ee5950148c577e208c2c48fa5e50c96cdd45cfbf6c41d214.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	98	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_003.out	1013216	4de10b64550774118a67cab1ab3baf218b154c6db6287694e328354b1eafc7ec	objects/4d/4de10b64550774118a67cab1ab3baf218b154c6db6287694e328354b1eafc7ec.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	99	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_004.in	6480	5c33d8f4114570bd2d0b3abe502303468144b9c3fa1754be02ec5930ba97713c	objects/5c/5c33d8f4114570bd2d0b3abe502303468144b9c3fa1754be02ec5930ba97713c.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	100	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_004.out	1013222	32e42f6accb38db6a567d6ea8661f377acc841b1ee000e89dacee0e2993d3a82	objects/32/32e42f6accb38db6a567d6ea8661f377acc841b1ee000e89dacee0e2993d3a82.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	101	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_005.in	6468	9cc3018f1f9401a7e81fdf909e460b44a6329afe4dab66b2d7d2536d95b535e7	objects/9c/9cc3018f1f9401a7e81fdf909e460b44a6329afe4dab66b2d7d2536d95b535e7.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	102	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_005.out	1013217	1e21474c98de61eeeafb7aa48e03b4e3714bba0883acf5a552f03e3b67794c86	objects/1e/1e21474c98de61eeeafb7aa48e03b4e3714bba0883acf5a552f03e3b67794c86.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	103	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_006.in	6400	c1fd305846a557461843853df996be12264d0deabc7f51a23239d0d3f07ab702	objects/c1/c1fd305846a557461843853df996be12264d0deabc7f51a23239d0d3f07ab702.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	104	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_006.out	1002547	8099fafc3959efc44738e209899008a822ec5894f55cb14f08505a53ef6dca75	objects/80/8099fafc3959efc44738e209899008a822ec5894f55cb14f08505a53ef6dca75.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	105	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_007.in	6409	707fd7f6e1572583cf0ede4a3736cfc81013613df3481b1fe3cdb7855d814d81	objects/70/707fd7f6e1572583cf0ede4a3736cfc81013613df3481b1fe3cdb7855d814d81.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	106	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/chunk_007.out	1002540	660e9343294aca3486791411cf4137a1146cfbf872bc64519d9ccd3b717e872d	objects/66/660e9343294aca3486791411cf4137a1146cfbf872bc64519d9ccd3b717e872d.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	107	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/gates_full.txt	51644	0552db63ee313d28c27a8c1720c81b8331d639e652f0259b06c4203eb0097f7b	objects/05/0552db63ee313d28c27a8c1720c81b8331d639e652f0259b06c4203eb0097f7b.txt
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	108	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q41/receipt.json	3511	550f26afd35927286c9547771257e9c85113837e5be25998b0f820c286095a0b	objects/55/550f26afd35927286c9547771257e9c85113837e5be25998b0f820c286095a0b.json
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	109	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q42/chunk_000.in	7553	26c084352e8e00910c536b7d5e7f4d16f8c22943606eaa82bb1522cb28e2f660	objects/26/26c084352e8e00910c536b7d5e7f4d16f8c22943606eaa82bb1522cb28e2f660.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	110	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q42/chunk_000.out	1234045	3cf26fd9586def633b2de7827ee2b5643804147de2df6076551027a26d1cc04f	objects/3c/3cf26fd9586def633b2de7827ee2b5643804147de2df6076551027a26d1cc04f.out
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	111	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q42/chunk_001.in	7548	55caedfdba93599be805bd1f221ff55ed86952339e183df86f198960c8ba720d	objects/55/55caedfdba93599be805bd1f221ff55ed86952339e183df86f198960c8ba720d.in
61cb2bd814cbea1f31445f78b31de27478e9e892d5ff9123bf293233dd81bdbd	112	ordinary	B699-ProA-KSAT37-42-KSAT2-31-COVER8-20260922-evidence/certificates/geometry/KSAT_q42/chunk_001.out	1234038	9206d3fe7af8eeee171e9fe8db7a36408c87f4d3528e60d895daffd101b04edd	objects/92/9206d3fe7af8eeee171e9fe8db7a36408c87f4d3528e60d895daffd101b04edd.out
